sweep_parameter,Lambda_over_lambda,h_over_lambda,Lambda_m,f,b_m,h_m,lambda_m,theta_rad,theta_deg,eta0_RCWA_TE,etam1_RCWA_TE,Tsum,Rsum,energy_sum,neff0_TE,neff1_TE,delta_neff_TE,phi0_TE,phi1_TE,delta_phi_TE,sin_phi0_TE,cos_phi0_TE,sin_phi1_TE,cos_phi1_TE,sin_dphi_TE,cos_dphi_TE,eta0_SMM_TE,etam1_SMM_TE,res_eta0_TE,res_etam1_TE,overlap_mode0_order0_TE,overlap_mode0_orderm1_TE,overlap_mode1_order0_TE,overlap_mode1_orderm1_TE,overlap_mode0_order1_TE,overlap_mode1_order1_TE,status
Lambda_over_lambda,0.735,2,7.8204e-07,0.55,4.30122e-07,2.128e-06,1.064e-06,0.74813381741821,42.8649102490744,0.121937747474534,0.829932475174088,0.951870222648622,0.0481297773513788,1,1.22951308167364,0.920617221935824,0.308895859737821,15.4505170595139,11.5688172048073,3.88169985470657,0.254611757680073,-0.967043356241624,-0.840146569226741,0.542359421616825,-0.674367072407706,-0.738396270069304,0.130801864965348,0.869198135034652,-0.00886411749081427,-0.0392656598605641,0.497575297405955,0.497575297445764,0.49258065136082,0.492580651658007,0.00235199860419189,0.0073605003177793,OK
Lambda_over_lambda,0.738,2,7.85232e-07,0.55,4.318776e-07,2.128e-06,1.064e-06,0.744367558860289,42.6491195291505,0.118917421547421,0.832329183302031,0.951246604849452,0.0487533951505476,1,1.23110318092742,0.922905668091196,0.308197512836225,15.4704988360504,11.5975746673267,3.87292416872372,0.235238971374142,-0.971937562987889,-0.824204464988565,0.566292327241782,-0.667861254547296,-0.744285795024003,0.127857102487999,0.872142897512001,-0.008939680940578,-0.0398137142099698,0.497541025030443,0.497541025032489,0.492446541114582,0.492446540999857,0.00238530940795399,0.0074934045042258,OK
Lambda_over_lambda,0.741,2,7.88424e-07,0.55,4.336332e-07,2.128e-06,1.064e-06,0.740644660047159,42.4358131396038,0.115985734597356,0.834644975796856,0.950630710394212,0.049369289605789,1,1.23267288208615,0.92516529483087,0.30750758725528,15.4902242825648,11.6259699743876,3.86425430817724,0.216022548749286,-0.976388374793485,-0.807794328244848,0.589464437651208,-0.661383381103903,-0.750048013929488,0.124975993035256,0.875024006964744,-0.00899025843789983,-0.0403790311678877,0.497506452753224,0.497506452724597,0.492310507357279,0.492310507324464,0.00241891311319073,0.00762821034973618,OK
Lambda_over_lambda,0.744,2,7.91616e-07,0.55,4.353888e-07,2.128e-06,1.064e-06,0.73696426168092,42.2249418462915,0.113139738639551,0.836885845970388,0.950025584609938,0.049974415390062,1,1.23422255838775,0.927396712132823,0.306825846254927,15.509698089303,11.6540107911992,3.85568729810379,0.196968792262228,-0.98040975865949,-0.790949871500165,0.611880953105972,-0.654933520287687,-0.755686498492316,0.122156750753842,0.877843249246158,-0.00901701211429114,-0.0409574032757707,0.497471580086538,0.497471580083921,0.492172530145386,0.492172530236529,0.00245281020070582,0.00776493767506746,OK
Lambda_over_lambda,0.747,2,7.94808e-07,0.55,4.371444e-07,2.128e-06,1.064e-06,0.733325530099457,42.0164578838927,0.110376498471602,0.839057441176822,0.949433939648424,0.0505660603515751,0.999999999999999,1.23575257427425,0.929600513606834,0.306152060667415,15.5289248359786,11.6817045772821,3.84722025869651,0.178083458163904,-0.984015387038427,-0.773703448763182,0.633547925079041,-0.648511693177027,-0.761204692453131,0.119397653773434,0.880602346226566,-0.00902115530183241,-0.0415449050497432,0.497436406657984,0.497436406593415,0.492032589313615,0.492032589354602,0.00248700112176241,0.00790360640223943,OK
Lambda_over_lambda,0.75,2,7.98e-07,0.55,4.389e-07,2.128e-06,1.064e-06,0.729727656226966,41.8103148957786,0.107693105591031,0.841165070399283,0.948858175990315,0.0511418240096859,1,1.23726328564749,0.931777277056296,0.305486008591191,15.5479089949861,11.7090585935278,3.83885040145822,0.159371786129304,-0.987218635250549,-0.756086088891326,0.654472173728584,-0.642117877508168,-0.766605916611922,0.116697041694039,0.883302958305961,-0.00900393610300751,-0.0421378879066779,0.497400931941077,0.497400931926374,0.491890664121283,0.491890664667772,0.00252148633164904,0.00804423656084514,OK
Lambda_over_lambda,0.753,2,8.01192e-07,0.55,4.406556e-07,2.128e-06,1.064e-06,0.726169854579507,41.6064678770345,0.105086690083684,0.8432137135208,0.948300403604484,0.0516995963955168,1,1.23875504011588,0.933927565016095,0.304827475099783,15.5666549345015,11.7360799089583,3.83057502554321,0.140838527552212,-0.990032579846201,-0.738127529954433,0.674661210922465,-0.635752011193379,-0.771893373636264,0.114053313181868,0.885946686818132,-0.00896662309818409,-0.0427329732973317,0.497365155588529,0.497365155614673,0.491746735015232,0.491746734776641,0.00255626624712711,0.00818684824841419,OK
Lambda_over_lambda,0.756,2,8.04384e-07,0.55,4.424112e-07,2.128e-06,1.064e-06,0.72265136232206,41.4048731204333,0.102554430662319,0.845208031920842,0.947762462583162,0.0522375374168376,0.999999999999999,1.2402281772326,0.936051925267764,0.304176251964836,15.585166921476,11.7627754071992,3.82239151427683,0.122487972550275,-0.992469997823875,-0.71985625436013,0.694123168507293,-0.62941399558767,-0.777070152662142,0.111464923668929,0.888535076331071,-0.00891049300660958,-0.0433270444102287,0.497329077239703,0.49732907723986,0.491600780259669,0.491600780266886,0.00259134127106525,0.00833146170095229,OK
Lambda_over_lambda,0.759,2,8.07576e-07,0.55,4.441668e-07,2.128e-06,1.064e-06,0.719171438373847,41.2054881651742,0.100093563037754,0.84715238007513,0.947245943112884,0.0527540568871158,1,1.24168302872557,0.938150891333072,0.303532137392501,15.6034491245255,11.7891517926828,3.81429733184275,0.104323975725722,-0.99454336662047,-0.701299524512599,0.712866731527291,-0.623103698522567,-0.782139233696595,0.108930383151702,0.891069616848298,-0.00883682011394811,-0.0439172367731681,0.497292696489366,0.497292696464518,0.491452779714542,0.491452779934349,0.00262671179708561,0.00847809721010173,OK
Lambda_over_lambda,0.762,2,8.10768e-07,0.55,4.459224e-07,2.128e-06,1.064e-06,0.715729362558903,41.0082717482138,0.0977013867950136,0.849050817880987,0.946752204676001,0.0532477953240004,1,1.24311991871954,0.940224982947137,0.302894935772402,15.6215056167218,11.8152155965933,3.80629002012852,0.086349980726859,-0.996264864796742,-0.682483418802594,0.730901076110525,-0.616820957124001,-0.78710349183105,0.106448254084475,0.893551745915525,-0.00874686728946142,-0.044500928034538,0.497256012975486,0.497256012945562,0.491302712800215,0.491302712824375,0.00266237819762541,0.0086267751645925,OK
Lambda_over_lambda,0.765,2,8.1396e-07,0.55,4.47678e-07,2.128e-06,1.064e-06,0.712324434799104,40.8131837580304,0.0953752709339644,0.850907123472352,0.946282394406316,0.0537176055936849,1,1.24453916395058,0.942274706512067,0.302264457438514,15.6393403782877,11.8409731825671,3.79836719572057,0.0685690436549078,-0.997646373346915,-0.663432867750327,0.748235811752269,-0.61056558043005,-0.791965701273809,0.104017149363096,0.895982850636904,-0.00864187842913115,-0.0450757271645527,0.497219026348452,0.497219026364037,0.491150558495292,0.491150558237928,0.00269834082849077,0.00877751604873059,OK
Lambda_over_lambda,0.768,2,8.17152e-07,0.55,4.494336e-07,2.128e-06,1.064e-06,0.708955974347079,40.6201851906727,0.0931126582273726,0.852724806320157,0.945837464547529,0.0541625354524696,0.999999999999999,1.24594107397338,0.944300555532107,0.301640518441275,15.6569572992022,11.8664307521617,3.7905265470405,0.0509838553602113,-0.998699477567005,-0.644171690144367,0.764880927737481,-0.604337351823083,-0.796728539209851,0.101635730395074,0.898364269604926,-0.00852307216770173,-0.0456394632847692,0.497181736353107,0.497181736343322,0.490996295664958,0.490996295407397,0.00273460001625639,0.00893034043328339,OK
Lambda_over_lambda,0.771,2,8.20344e-07,0.55,4.511892e-07,2.128e-06,1.064e-06,0.70562331905659,40.4292381079557,0.0909110685327706,0.854507120450581,0.945418188983351,0.0545818110166481,0.999999999999999,1.24732595136149,0.946303011031184,0.301022940330309,15.6743601817167,11.8915943501019,3.78276583161479,0.0335967626710587,-0.999435469421625,-0.624722629039162,0.780846743456357,-0.598136031289695,-0.80139458949572,0.09930270525214,0.90069729474786,-0.00839163671936939,-0.0461901742972793,0.497144142651322,0.497144142626431,0.490839903270561,0.490839903291106,0.00277115608475586,0.00908526896841128,OK
Lambda_over_lambda,0.774,2,8.23536e-07,0.55,4.529448e-07,2.128e-06,1.064e-06,0.702325824688158,40.2403055976764,0.0887681011895618,0.856257077636255,0.945025178825817,0.0549748211741831,1,1.24869409190092,0.948282541953707,0.300411549947216,15.6915527427877,11.9164698693169,3.77508287347078,0.0164097885975547,-0.999865350353828,-0.605107387491401,0.796143862378736,-0.591961357520904,-0.805966346196917,0.0970168269015415,0.902983173098459,-0.00824872571197975,-0.0467260954622031,0.497106244956052,0.497106244942527,0.49068136065344,0.490681360294067,0.00280800933527588,0.00924232237492171,OK
Lambda_over_lambda,0.777,2,8.26728e-07,0.55,4.547004e-07,2.128e-06,1.064e-06,0.699062864247857,40.053351735729,0.0866814366155384,0.857977460446391,0.94465889706193,0.0553411029380707,1,1.25004578477727,0.95023960554943,0.299806179227844,15.7085386164287,11.9410630557766,3.76747556065208,-0.000575348447981474,-0.999999834487068,-0.585346663931236,0.8107831294647,-0.585813049863981,-0.810446216974983,0.0947768915125085,0.905223108487492,-0.00809545489697007,-0.0472456480411003,0.497068043046236,0.497068042991717,0.490520646111576,0.490520645695623,0.00284516004320527,0.00940152147479515,OK
Lambda_over_lambda,0.78,2,8.2992e-07,0.55,4.56456e-07,2.128e-06,1.064e-06,0.695833827357344,39.8683415500106,0.0846488372102805,0.859670835059966,0.944319672270246,0.0556803277297533,1,1.25138131275671,0.952174647743126,0.299206665013585,15.7253213559841,11.965379513137,3.75994184284712,-0.0173572163736607,-0.999849352172495,-0.565460187078806,0.824775591799855,-0.579690810136666,-0.814836526330954,0.0925817368345229,0.907418263165477,-0.00793289962424244,-0.047747428105511,0.497029536595134,0.497029536616378,0.490357738211937,0.490357738342156,0.00288260848732172,0.0095628871584049,OK
Lambda_over_lambda,0.783,2,8.33112e-07,0.55,4.582116e-07,2.128e-06,1.064e-06,0.692638119653332,39.6852409860132,0.0826681476629082,0.861339563764996,0.944007711427905,0.0559922885720949,1,1.25270095236096,0.954088103489799,0.298612848871165,15.7419044363286,11.9894247072039,3.75247972912469,-0.0339346520341649,-0.99942405383867,-0.545466750329264,0.838132462254764,-0.573594324313431,-0.819139518711811,0.0904302406440943,0.909569759355906,-0.00776209298118606,-0.0482301955909092,0.49699072549352,0.496990725477765,0.490192616259913,0.490192616182015,0.00292035489441736,0.0097264403713215,OK
Lambda_over_lambda,0.786,2,8.36304e-07,0.55,4.599672e-07,2.128e-06,1.064e-06,0.689475162214814,39.5040168740066,0.0807372947467991,0.86298581708833,0.943723111835129,0.0562768881648706,1,1.25400497403665,0.955980397116111,0.298024576920534,15.7582912559943,12.0132039702233,3.74508728577103,-0.05030674472224,-0.998733814104365,-0.525384245541079,0.850865085978518,-0.567523264092974,-0.823357361486042,0.088321319256979,0.911678680743021,-0.00758402451017987,-0.0486928636546908,0.496951609472508,0.496951609434294,0.490025258214741,0.490025258355518,0.00295839950387075,0.00989220216044007,OK
Lambda_over_lambda,0.789,2,8.39496e-07,0.55,4.617228e-07,2.128e-06,1.064e-06,0.686344391016497,39.324636897722,0.0788542866839882,0.86461158550613,0.943465872190118,0.0565341278098807,0.999999999999999,1.25529364231904,0.957851942648649,0.297441699670393,15.7744851392299,12.0367225050068,3.73776263422307,-0.0664728204881913,-0.997788236118438,-0.505229696172925,0.862984909546519,-0.561477288355342,-0.827492147794245,0.0862539261028775,0.913746073897122,-0.00739963941888935,-0.0491344883909923,0.496912188327611,0.496912188316368,0.489855643058325,0.489855642831118,0.00299674253008222,0.0100601936155092,OK
Lambda_over_lambda,0.792,2,8.42688e-07,0.55,4.634784e-07,2.128e-06,1.064e-06,0.683245256406962,39.1470695644527,0.0770172121414817,0.866218690708586,0.943235902850067,0.0567640971499336,1,1.25656721599064,0.959703144129658,0.296864071860984,15.7904893379919,12.059985388899,3.73050394909287,-0.0824324272514361,-0.996596656093847,-0.485019289723512,0.874503452592441,-0.555456044516421,-0.831545899280474,0.0842270503597631,0.915772949640237,-0.00720983821828139,-0.0495542589316511,0.496872461919609,0.496872461925309,0.489683748587953,0.489683748617698,0.00303538416089576,0.010230435919533,OK
Lambda_over_lambda,0.795,2,8.4588e-07,0.55,4.65234e-07,2.128e-06,1.064e-06,0.680177222610198,38.9712841764946,0.0752242389278755,0.867808796389586,0.943033035317462,0.0569669646825387,1,1.25782594823457,0.961534395920797,0.29629155231377,15.8063070338733,12.0829975775947,3.72330945627862,-0.0981853206692485,-0.995168148005691,-0.464768409437258,0.885432281763637,-0.549459169787094,-0.835520568709638,0.0822397156451808,0.917760284354819,-0.00701547671730533,-0.0499514879652327,0.496832430104533,0.496832430105379,0.489509553548528,0.48950955363844,0.00307432456983441,0.0104029502942049,OK
Lambda_over_lambda,0.798,2,8.49072e-07,0.55,4.669896e-07,2.128e-06,1.064e-06,0.677139767249227,38.7972508038516,0.073473612437049,0.869383418554574,0.942857030991623,0.0571429690083767,1,1.25907008678311,0.963346082995462,0.295724003787649,15.8219413399699,12.1057639088122,3.71617743115776,-0.113731450728964,-0.993511528425858,-0.444491665246023,0.895782986848275,-0.543486292343711,-0.839418042476147,0.0802909787619265,0.919709021238074,-0.00681736632487741,-0.0503256026834995,0.496792092725641,0.496792092748529,0.489333036283132,0.489333036085378,0.00311356391973493,0.0105777580299359,OK
Lambda_over_lambda,0.801,2,8.52264e-07,0.55,4.687452e-07,2.128e-06,1.064e-06,0.674132380890642,38.6249402581395,0.0717636538941312,0.870943935332553,0.942707589226684,0.0572924107733154,0.999999999999999,1.26029987406157,0.965138581220196,0.295161292841374,15.8373953026879,12.1282891058298,3.70910619685811,-0.129070949031141,-0.991635361469225,-0.424202923923693,0.905567158931125,-0.537537032416048,-0.84324014300871,0.0783799284956452,0.921620071504355,-0.00661627460151402,-0.050676136171802,0.496751449697519,0.496751449712681,0.489154174565132,0.489154174593151,0.00315310234449756,0.0107548804875438,OK
Lambda_over_lambda,0.804,2,8.55456e-07,0.55,4.705008e-07,2.128e-06,1.064e-06,0.671154566608907,38.4543240676223,0.0700927584369888,0.872491596299866,0.942584354736855,0.0574156452631438,0.999999999999999,1.26151554732753,0.966912257625664,0.294603289701867,15.8526719034939,12.1505777808908,3.70209412260308,-0.144204116732349,-0.989547963828658,-0.403915338436389,0.914796370443071,-0.531611003298594,-0.846988631075921,0.0765056844620395,0.923494315537961,-0.00641292602505077,-0.0510027192380943,0.496710500940634,0.496710500886388,0.488972946883985,0.488972946959293,0.00319293996231395,0.0109343390631012,OK
Lambda_over_lambda,0.807,2,8.58648e-07,0.55,4.722564e-07,2.128e-06,1.064e-06,0.668205839569409,38.2853744533229,0.0684593930775042,0.874027531312217,0.942486924389721,0.0575130756102781,0.999999999999999,1.2627173388058,0.968667470667657,0.294049868138139,15.867774060611,12.1726344384837,3.6951396221273,-0.159131413117324,-0.987257409878135,-0.383641376476241,0.923482156977283,-0.525707812290445,-0.850665207997126,0.074667396001437,0.925332603998563,-0.00620800292393277,-0.051305072686346,0.496669246278532,0.496669246291382,0.48878933132393,0.488789331271726,0.00323307690013873,0.0111161552127526,OK
Lambda_over_lambda,0.81,2,8.6184e-07,0.55,4.74012e-07,2.128e-06,1.064e-06,0.665285726629256,38.1180643061506,0.06686209456809,0.875552758859143,0.942414853427233,0.0575851465727676,1,1.2639054758191,0.970404570478563,0.293500905340537,15.8827046306608,12.1944634785017,3.68824115215913,-0.173853444771485,-0.984771536825211,-0.363392848171165,0.931636000752466,-0.519827061568755,-0.854271517762821,0.0728642411185894,0.927135758881411,-0.00600214655049941,-0.051583000022268,0.496627685764103,0.496627685756883,0.488603305744275,0.488603305734438,0.00327351321921125,0.0113003504455302,OK
Lambda_over_lambda,0.813,2,8.65032e-07,0.55,4.757676e-07,2.128e-06,1.064e-06,0.662393765954901,37.9523671649923,0.0652994672055148,0.877068193947438,0.942367661152953,0.057632338847046,0.999999999999999,1.26508018091477,0.972123899109718,0.292956281805053,15.8974664102556,12.2160691992886,3.68139721096694,-0.188370955325835,-0.98209794989585,-0.343180932967369,0.939269315610622,-0.513968349000414,-0.857809149068596,0.0710954254657021,0.928904574534298,-0.00579595826018733,-0.0518363805868597,0.496585819314244,0.496585819283866,0.488414848289157,0.488414848164439,0.00331424899828779,0.0114869463068563,OK
Lambda_over_lambda,0.816,2,8.68224e-07,0.55,4.775232e-07,2.128e-06,1.064e-06,0.65952950665574,37.7882571957192,0.0637701805912323,0.878574655531389,0.942344836122622,0.0576551638773782,1,1.26624167198748,0.973825790765027,0.292415881222457,15.9120621375405,12.2374558005747,3.67460633696582,-0.202684815747405,-0.979244027536263,-0.323016205684613,0.946393433443574,-0.508131268896147,-0.861279637266545,0.0693601813667273,0.930639818633273,-0.00559000077549497,-0.0520651631018834,0.49654364689608,0.496543646859461,0.488223936617966,0.488223936767943,0.00335528429154545,0.0116759643952309,OK
Lambda_over_lambda,0.819,2,8.71416e-07,0.55,4.792788e-07,2.128e-06,1.064e-06,0.656692508432851,37.6257091710616,0.0622729673716256,0.880072873502044,0.942345840873669,0.0576541591263315,1,1.26739016239825,0.975510572026235,0.291879590372015,15.9264944936893,12.2586273863072,3.66786710738208,-0.216796015149457,-0.976216926617909,-0.302908661747608,0.953019591948808,-0.502315412711057,-0.864684466237783,0.0676577668811084,0.932342233118892,-0.00538479950948275,-0.0522693596168481,0.496501168489713,0.496501168494179,0.488030549041023,0.488030549011495,0.00339661913724604,0.0118674263290799,OK
Lambda_over_lambda,0.822,2,8.74608e-07,0.55,4.810344e-07,2.128e-06,1.064e-06,0.653882341242137,37.4646984513075,0.0608066209745522,0.881563495253088,0.94237011622764,0.0576298837723605,1,1.26852586108978,0.9771785620702,0.291347299019578,15.9407661043533,12.2795879673807,3.66117813697254,-0.230705652096777,-0.973023587633209,-0.282867741599466,0.959158923621324,-0.496520369695317,-0.86802507018958,0.0659874649052098,0.93401253509479,-0.0051808439306576,-0.0524490398417025,0.496458384180318,0.496458384129143,0.487834662982069,0.487834663166295,0.00343825353282209,0.0120613537839766,OK
Lambda_over_lambda,0.825,2,8.778e-07,0.55,4.8279e-07,2.128e-06,1.064e-06,0.651098584971118,37.3052009657851,0.0593699933545411,0.883047091842821,0.942417085197362,0.0575829148026376,1,1.26964897269833,0.978830072878502,0.290818899819826,15.9548795410676,12.3003414642714,3.65453807679612,-0.244414926382276,-0.96967073987078,-0.262902354305563,0.964822445893851,-0.490745727498359,-0.871302835380505,0.0643485823097477,0.935651417690252,-0.00497858895520664,-0.0526043258474314,0.496415293908723,0.496415293886013,0.487636256708046,0.487636256585783,0.0034801875018434,0.0122577684430083,OK
Lambda_over_lambda,0.828,2,8.80992e-07,0.55,4.845456e-07,2.128e-06,1.064e-06,0.648340829128736,37.147193195089,0.0579619927617176,0.884524163767834,0.942486156529552,0.0575138434704474,0.999999999999999,1.27075969766219,0.980465409439712,0.290294288222481,15.9688373226141,12.3208917095788,3.6479456130353,-0.257925131252251,-0.966164906560215,-0.243020900358213,0.970021052343238,-0.484991072729849,-0.874519101776714,0.062740449111643,0.937259550888357,-0.00477845634992542,-0.0527353871205228,0.496371897768046,0.496371897770296,0.487435307581924,0.487435307459925,0.0035224210141145,0.0124566920401212,OK
Lambda_over_lambda,0.831,2,8.84184e-07,0.55,4.863012e-07,2.128e-06,1.064e-06,0.645608672547501,36.9906521540154,0.0565815815431489,0.885995146368023,0.942576727911172,0.0574232720888285,1,1.27185823232693,0.982084869944628,0.289773362382301,15.9826419163439,12.3412424504789,3.641399465865,-0.271237646058545,-0.962512409977461,-0.223231293694242,0.974765504885968,-0.47925599148037,-0.877675164642459,0.0611624176787704,0.93883758232123,-0.00458083613562148,-0.052842435953207,0.496328195844426,0.496328195829621,0.487231793424586,0.487231793461109,0.00356495402815332,0.0126581463196534,OK
Lambda_over_lambda,0.834,2,8.87376e-07,0.55,4.880568e-07,2.128e-06,1.064e-06,0.642901723097402,36.8355553751695,0.0552277739839846,0.887460414882509,0.942688188866494,0.0573118111335055,0.999999999999999,1.27294476904743,0.983688745974761,0.289256023072668,15.9962957394598,12.3613973510931,3.63489838836677,-0.284353929316796,-0.958719376502895,-0.203540982939023,0.979066426890544,-0.473540069804568,-0.880772276067705,0.0596138619661476,0.940386138033852,-0.00438608798216308,-0.052925723151343,0.496284188178013,0.496284188193797,0.487025692156146,0.487025692110301,0.00360778650443019,0.0128621530420887,OK
Lambda_over_lambda,0.837,2,8.90568e-07,0.55,4.898124e-07,2.128e-06,1.064e-06,0.640219597411004,36.6818808932152,0.0538996341968479,0.888920289173056,0.942819923369904,0.0571800766300969,1,1.27401949628697,0.985277322684352,0.288742173602621,16.0098011602613,12.3813599947751,3.62844116548617,-0.297275512150867,-0.954791741625073,-0.183956971891795,0.982934297139133,-0.46784289416933,-0.883811646435633,0.0580941767821833,0.941905823217817,-0.00419454258533535,-0.0529855340447607,0.49623987491764,0.496239874919428,0.486816981291049,0.486816981290079,0.00365091835815375,0.0130687339940952,OK
Lambda_over_lambda,0.84,2,8.9376e-07,0.55,4.91568e-07,2.128e-06,1.064e-06,0.637561920619201,36.529607229735,0.0525962740645479,0.890375038133393,0.942971312197941,0.0570286878020594,1,1.27508259871335,0.986850878976188,0.288231719737165,16.0231604993522,12.4011338863209,3.62202661303131,-0.310003992104429,-0.950735254883986,-0.164485839268122,0.986379444575089,-0.462164051869411,-0.886794445832657,0.0566027770836717,0.943397222916328,-0.00400650301912379,-0.0530221847829354,0.496195256153093,0.496195256157456,0.486605638621442,0.486605638568582,0.00369434951149098,0.0132779109660436,OK
Lambda_over_lambda,0.843,2,8.96952e-07,0.55,4.933236e-07,2.128e-06,1.064e-06,0.634928326097124,36.3787133786713,0.0513168512377774,0.891824883804597,0.943141735042375,0.0568582649576259,1,1.27613425729216,0.988409687671451,0.287724569620708,16.0363760308133,12.4207224541024,3.61565357671081,-0.322541027301533,-0.946555484748397,-0.145133757716119,0.989412043777111,-0.456503131412715,-0.889721805403456,0.055139097298272,0.944860902701728,-0.00382224606049458,-0.0530360188971308,0.496150332045628,0.496150332022949,0.486391641701082,0.486391641724827,0.00373807985166718,0.0134897057618259,OK
Lambda_over_lambda,0.846,2,9.00144e-07,0.55,4.950792e-07,2.128e-06,1.064e-06,0.632318455219726,36.2291787923223,0.0500605671954261,0.893270005209304,0.94333057240473,0.0566694275952699,1,1.27717464937735,0.989954015673858,0.287220633703493,16.04944998334,12.4401290521308,3.6093209312092,-0.334888330938748,-0.942257823422581,-0.125906512123835,0.992042111104569,-0.450859722877295,-0.892594818653463,0.0537025906732684,0.946297409326732,-0.00364202347784223,-0.0530274041174273,0.496105102715509,0.496105102706802,0.486174968321306,0.486174968280594,0.00378210926939924,0.0137041401815649,OK
Lambda_over_lambda,0.849,2,9.03336e-07,0.55,4.968348e-07,2.128e-06,1.064e-06,0.629731957126593,36.0809833678671,0.0488266653662189,0.894710541924875,0.943537207291094,0.0564627927089065,1,1.27820394879918,0.991484124128309,0.286719824670874,16.0623845413479,12.4593569620496,3.60302757929828,-0.347047666092339,-0.93784749157838,-0.106809517235613,0.994279501462187,-0.445233418242024,-0.895414542701046,0.0522927286494771,0.947707271350523,-0.00346606328325821,-0.0529967294256477,0.496059568374029,0.496059568344453,0.485955596063257,0.485955595956725,0.00382643761181808,0.0139212360301758,OK
Lambda_over_lambda,0.852,2,9.06528e-07,0.55,4.985904e-07,2.128e-06,1.064e-06,0.627168488495557,35.9341074343945,0.0476144293121842,0.896146597412518,0.943761026724702,0.0562389732752983,1,1.27922232594958,0.993000268574257,0.286222057375324,16.075181846045,12.4784093950623,3.5967724509827,-0.359020840824617,-0.933329543009105,-0.0878478345956774,0.996133905635608,-0.439623811692729,-0.898181999481595,0.0509090002592025,0.949090999740798,-0.00329457094701827,-0.05294440232828,0.496013729178586,0.49601372915963,0.485733502467951,0.485733502512364,0.00387106473564299,0.0141410151080221,OK
Lambda_over_lambda,0.855,2,9.0972e-07,0.55,5.00346e-07,2.128e-06,1.064e-06,0.624627713324716,35.7885317404137,0.0464231809823302,0.89757824211043,0.94400142309276,0.0559985769072401,1,1.28022994786508,0.99450269909402,0.285727248771056,16.0878439964743,12.497289493796,3.59055450267829,-0.370809703574353,-0.928708869202346,-0.0690261888374855,0.997614848152618,-0.434030499905454,-0.900898176905593,0.0495509115472034,0.950449088452797,-0.00312773056487316,-0.0528708463423668,0.495967585350285,0.495967585347896,0.485508665444305,0.485508665345065,0.0039159904631469,0.0143634991949702,OK
Lambda_over_lambda,0.858,2,9.12912e-07,0.55,5.021016e-07,2.128e-06,1.064e-06,0.622109302722469,35.644237441824,0.0452522790253764,0.899005516316856,0.944257795342232,0.0557422046577677,1,1.28122697830733,0.995991660456214,0.285235317851119,16.1003730505255,12.5160003341038,3.58437271642169,-0.382416138816865,-0.92399020382924,-0.0503489833374766,0.998731685627768,-0.42845308230842,-0.903564029972649,0.0482179850136754,0.951782014986325,-0.00296570598829898,-0.0527764986694688,0.495921137109216,0.495921137139662,0.485281062381899,0.485281062388092,0.00396121460717892,0.0145887100714036,OK
Lambda_over_lambda,0.861,2,9.16104e-07,0.55,5.038572e-07,2.128e-06,1.064e-06,0.619612934705217,35.501206090324,0.0441011171717217,0.900428432867097,0.944529550038819,0.0554704499611819,1,1.28221357784141,0.997467392254516,0.28474618558689,16.1127710259186,12.5345449268086,3.57822609910996,-0.393842062980029,-0.919178127148179,-0.0318203152520001,0.999493605550963,-0.422891161324137,-0.906180481843393,0.0469097590783038,0.953090240921696,-0.00280864190658209,-0.0526618080545991,0.495874384745278,0.495874384730966,0.485050671111337,0.485050671158571,0.00400673693991221,0.0148166694859057,OK
Lambda_over_lambda,0.864,2,9.19296e-07,0.55,5.056128e-07,2.128e-06,1.064e-06,0.617138294002378,35.35941962224,0.0429691226787768,0.901846979623075,0.944816102301852,0.0551838976981483,1,1.28318990391176,0.998930129041916,0.284259774869843,16.1250399011591,12.5529262193904,3.57211368176875,-0.405089420603127,-0.914277070321368,-0.0134439899561494,0.999909625483253,-0.417344342593039,-0.908748424871033,0.0456257875644833,0.954374212435517,-0.00265666488570646,-0.0525272328124414,0.495827328453927,0.495827328446063,0.484817469323707,0.484817469348352,0.00405255726648153,0.0150473991672116,OK
Lambda_over_lambda,0.867,2,9.22488e-07,0.55,5.073684e-07,2.128e-06,1.064e-06,0.614685071868412,35.2188603477557,0.0418557548397154,0.903261121787372,0.945116876627088,0.0548831233729128,1,1.28415611091614,1.00038010046065,0.28377601045549,16.1371816164664,12.5711470976184,3.56603451884795,-0.416160180726038,-0.90929131964298,0.00477646509685181,0.999988592625525,-0.411812235179869,-0.911268721594327,0.0443656392028363,0.955634360797164,-0.00250988436312089,-0.0523732390097915,0.495779968534728,0.495779968539517,0.484581434702294,0.484581434701503,0.00409867533712649,0.0152809208159202,OK
Lambda_over_lambda,0.87,2,9.2568e-07,0.55,5.09124e-07,2.128e-06,1.064e-06,0.612252965901525,35.0795109405245,0.0407605035556548,0.904670804052759,0.945431307608414,0.0545686923915862,1,1.28511235027739,1.00181753136797,0.283294818909417,16.1491980746758,12.5892103871323,3.5599876875435,-0.42705633349691,-0.904225020678025,0.022837787077154,0.999739183728145,-0.406294451764056,-0.913742205693567,0.0431288971532164,0.956871102846783,-0.00236839359756161,-0.0522002987940247,0.495732305294309,0.495732305293273,0.484342544976064,0.484342544970686,0.00414509088886339,0.0155172560980705,OK
